code,name,market_cap
301200,大族数控,140130058260.96
301205,联特科技,31327986240.0
301207,华兰疫苗,10710310049.999998
301216,万凯新材,14603601203.49
301217,铜冠铜箔,90487046627.6
301219,腾远钴业,23126457271.54
301225,恒勃股份,10299749400.0
301232,飞沃科技,14615217781.5
301236,软通动力,35672622588.8
301238,瑞泰新材,17541332536.0
301246,宏源药业,13028221476.0
301248,杰创智能,11735376750.0
301263,泰恩康,10769341725.000002
301267,华厦眼科,14397600000.0
301269,华大九天,67541538998.64
301275,汉朔科技,18446208000.0
301285,鸿日达,23585180400.0
301286,侨源股份,22281569000.0
301291,明阳电气,19028663462.55
301292,海科新源,15337261357.519999
301293,三博脑科,12328321171.949999
301297,富乐德,33034688731.100002
301301,川宁生物,20003862450.0
301306,西测测试,11132360000.0
301307,美利信,12463308000.0
301308,江波龙,231824740005.79
301312,智立方,16192153375.44
301316,慧博云通,19448560000.0
301317,鑫磊股份,10946711600.0
301319,唯特偶,17620399339.02
301326,捷邦科技,11642281647.359999
301338,凯格精机,21173600000.0
301345,涛涛车业,22865409207.28
301358,湖南裕能,73918769757.1
301362,民爆光电,25074754783.56
301363,美好医疗,14745140985.6
301369,联动科技,19327985608.68
301371,敷尔佳,15577114800.0
301373,凌玮科技,12286633747.57
301377,鼎泰高科,144109722521.52
301382,蜂助手,12748911829.919998
301387,光大同创,10669383039.800001
301389,隆扬电子,24845940000.0
301392,汇成真空,18650000000.0
301396,宏景科技,38890600181.51
301413,安培龙,12134932790.2
301421,波长光电,12381826000.0
301458,钧崴电子,12224001528.0
301486,致尚科技,35178810413.1
301487,盟固利,11954623552.38
301488,豪恩汽电,13436600000.0
301489,思泉新材,20026151477.33
301498,乖宝宠物,17552724577.2
301500,飞南资源,14402829836.89
301510,固高科技,14144353600.000002
301511,德福科技,68950923580.0
301522,上大股份,10553576009.460001
301526,国际复材,88992721932.8
301529,福赛科技,13866240868.56
301531,春光集团,17191936521.600002
301536,星宸科技,37035031674.24
301550,斯菱智驱,39795489250.0
301563,云汉芯城,13277823747.090002
301566,达利凯普,13664341600.0
301571,国科天成,11052635932.8
301589,诺瓦星云,15093060480.0
301599,理奇智能,25654304000.0
301600,慧翰股份,10556873500.0
301603,乔锋智能,15907714800.0
301606,绿联科技,28956555360.739998
301611,珂玛科技,42592840000.0
301626,苏州天脉,38115403200.0
301629,矽电股份,14658791356.2
301630,同宇新材,11267200000.0
301631,壹连科技,11691010636.199999
301638,南网数字,86295707242.2
301656,联合动力,44031721562.1
301658,首航新能,15896907254.25
301662,宏工科技,12320800000.0
301665,泰禾股份,10480500000.0
301666,大普微,310891399772.0
301667,纳百川,11362381800.0
301678,新恒汇,14083465904.93
301680,固德电材,10571904000.0
301682,宏明电子,20942954383.4
301696,三瑞智能,53561339000.0
302132,中航成飞,164948200640.48
600000,浦发银行,310077354573.0
600004,白云机场,21107633257.62
600006,东风股份,12200000000.0
600007,中国国贸,21243588642.06
600008,首创环保,22682425191.93
600009,上海机场,62854787390.4
600010,包钢股份,108542479075.2
600011,华能国际,127782479942.26
600012,皖通高速,28020906979.6
600015,华夏银行,105834274312.20001
600016,民生银行,152800640571.97998
600018,上港集团,117331000940.16
600019,宝钢股份,131345971036.46999
600021,上海电力,58935598001.049995
600022,山东钢铁,14122481411.28
600023,浙能电力,83134143043.8
600025,华能水电,182398412776.03
600026,中远海能,108648590279.31999
600027,华电国际,62587462851.759995
600028,中国石化,590116509403.36
600029,南方航空,100208952487.0
600030,中信证券,376441889456.60004
600031,三一重工,164682529466.67
600032,浙江新能,25008623369.6
600036,招商银行,940952439373.31
600037,歌华有线,10201731889.720001
600038,中直股份,23006203556.78
600039,四川路桥,76086418143.75
600048,保利发展,67513300877.520004
600050,中国联通,135687605919.18
600056,中国医药,14614745137.960001
600057,厦门象屿,17885797895.7
600058,五矿发展,10772702645.55
600060,海信视像,33459488592.559998
600061,国投资本,40729688565.02
600062,华润双鹤,17271627157.93
600063,皖维高新,14380289820.550001
600064,南京高科,12769906572.720001
600066,宇通客车,71709491432.97
600072,中船科技,17197445665.14
600085,同仁堂,34533621197.159996
600089,特变电工,129907297000.41
600094,大名城,10206530697.55
600095,湘财股份,24388871447.79
600096,云天化,56221034144.04
600098,广州发展,27696333349.899998
600100,同方股份,26902890635.390003
600104,上汽集团,138288188373.12
600105,永鼎股份,68392116837.560005
600109,国金证券,31643816331.4
600110,诺德股份,19468730057.039997
600111,北方稀土,179741073664.24002
600113,浙江东日,15617230552.8
600114,东睦股份,24807056811.33
600115,中国东航,96744286614.59999
600116,三峡水利,13079057463.36
600118,中国卫星,96526588090.05
600120,浙江东方,16632907866.04
600126,杭钢股份,26510934301.550003
600131,国网信通,20755509362.079998
600132,重庆啤酒,24445385210.98
600141,兴发集团,38936371366.8
600143,金发科技,45951365928.32
600150,中国船舶,283264385280.32
600151,航天机电,21069166096.03
600153,建发股份,26820731596.749996
600155,华创云信,12550785844.59
600157,永泰能源,38835620178.1
600158,中体产业,10842497657.1
600160,巨化股份,91818364214.81
600161,天坛生物,26002434514.899998
600163,中闽能源,13187763270.990002
600166,福田汽车,23514679089.99
600167,联美控股,15138402697.47
600170,上海建工,22214849360.000004
600171,上海贝岭,22082960888.45
600172,黄河旋风,21055893349.600002
600176,中国巨石,161126253302.0
600177,雅戈尔,34398407750.880005
600179,安通控股,18957240865.92
600183,生益科技,311558832439.8
600184,光电股份,14218550219.199999
600185,珠免集团,10122481119.15
600186,莲花控股,19469424001.26
600188,兖矿能源,222617377803.59998
600196,复星医药,61046014369.5
600198,大唐电信,10624368859.15
600201,生物股份,13596675911.98
600206,有研新材,25506651893.16
600208,衢州发展,25186464768.0
600211,西藏药业,12309370095.240002
600216,浙江医药,12135868405.0
600219,南山铝业,59600411091.21001
600221,海航控股,63959136151.799995
600226,亨通股份,19541684641.68
600233,圆通速递,64381123146.78001
600236,桂冠电力,91829701393.3
600246,万通发展,31184948989.8
600248,陕建股份,12079344973.78
600256,广汇能源,40717058880.68
600258,首旅酒店,14683331106.9
600259,中稀有色,28492757217.899998
600267,海正药业,12155438527.44
600268,国电南自,13724414210.78
600271,航天信息,14044865556.04
600276,恒瑞医药,324559073838.6
600282,南钢股份,29715738673.02
600285,羚锐制药,12107915626.099998
600292,电投水电,63775802286.560005
600295,鄂尔多斯,37727503903.92
600298,安琪酵母,31233873669.289997
600299,安迪苏,33446402731.02
600301,华锡有色,35050564011.39
600307,酒钢宏兴,10084005452.64
600309,万华化学,232061861635.38
600312,平高电气,28875285455.52
600315,上海家化,11891677586.199999
600316,洪都航空,21484750779.519997
600320,振华重工,25389193199.37
600323,瀚蓝环境,24419647022.699997
600326,西藏天路,10954213960.92
600328,中盐化工,10088209587.039999
600329,达仁堂,29864259125.68
600330,天通股份,39839931636.8
600331,宏达股份,38567360000.0
600332,白云山,34613089304.21
600338,西藏珠峰,16894603904.64
600339,中油工程,19652679097.92
600343,航天动力,17774046791.8
600345,长江通信,15762052152.24
600346,恒力石化,121987599291.37999
600348,华阳股份,33585825000.0
600350,山东高速,57724775650.5
600352,浙江龙盛,36534916787.8
600353,旭光电子,19394181120.6
600360,华微电子,11792426333.119999
600361,创新新材,17058269512.410002
600362,江西铜业,148620346062.6
600363,联创光电,17246483212.5
600366,宁波韵升,14298524073.51
600367,红星发展,10967358499.300001
600369,西南证券,26381083222.28
600372,中航机载,55115032615.700005
600373,中文传媒,10145611154.07
600376,首开股份,11246904455.12
600377,宁沪高速,63929015775.0
600378,昊华科技,50219685206.6
600380,健康元,18239650258.420002
600383,金地集团,11963646465.8
600388,龙净环保,23838768919.61
600389,江山股份,10602603000.0
600390,五矿资本,21275849621.07
600391,航发科技,12614243113.07
600392,盛和资源,39946917530.299995
600395,盘江股份,12192829397.92
600396,华电辽能,29748677703.399998
600397,江钨装备,13433755598.74
600398,海澜之家,27375790687.199997
600403,大有能源,12193143250.2
600406,国电南瑞,201838032200.28003
600409,三友化工,13129262489.28
600410,华胜天成,21359716424.84
600415,小商品城,69586366577.94
600416,湘电股份,18491553271.52
600418,江淮汽车,86199774176.8
600420,国药现代,12151024589.519999
600426,华鲁恒升,62508320078.55
600428,中远海特,20634281370.399998
600435,北方导航,18375146650.350002
600436,片仔癀,73411638112.8
600438,通威股份,67754960667.1
600446,金证股份,12377667348.849998
600452,涪陵电力,21311832740.98
600456,宝钛股份,15284103472.609999
600458,时代新材,11764724492.800001
600459,贵研铂业,16803106408.79
600460,士兰微,64066766032.5
600461,洪城环境,13136911644.78
600475,华光环能,15113818175.49
600478,科力远,10043211723.48
600480,凌云股份,13737835200.439999
600481,双良节能,12261238478.28
600482,中国动力,87917229223.68
600483,福能股份,31054139226.0
600486,扬农化工,22905064645.84
600487,亨通光电,164681010999.89
600489,中金黄金,107852704549.0
600490,鹏欣资源,16441750996.970001
600497,驰宏锌锗,47833210783.670006
600498,烽火通信,66645278341.74
600499,科达制造,30819952203.370003
600500,中化国际,19089789531.96
600507,方大特钢,11103301872.0
600509,天富能源,13551558433.02
600511,国药股份,20258405496.3
600515,海南机场,36103978342.32
600516,方大炭素,20693487691.52
600517,国网英大,30936737375.039997
600518,康美药业,20881634001.899998
600519,贵州茅台,1607604938886.0
600521,华海药业,23926089133.28
600522,中天科技,133378072400.16
600528,中铁工业,16506128298.839998
600529,山东药玻,12124229844.51
600531,豫光金铅,16107379137.359999
600535,天士力,20765905069.5
600536,中国软件,33793736474.96
600545,卓郎智能,13176913076.140001
600546,山煤国际,27754385960.0
600547,山东黄金,133457459748.75
600548,深高速,22460026723.949997
600549,厦门钨业,81649539031.18001
600550,保变电气,24565989923.2
600552,凯盛科技,17579134297.34
600559,老白干酒,11571555166.6
600562,国睿科技,30450354236.8
600563,法拉电子,39429000000.0
600566,济川药业,25354928772.6
600570,恒生电子,45845216675.82
600572,康恩贝,10630001889.289999
600575,淮河能源,29957191270.6
600577,精达股份,30653115819.75
600578,京能电力,65942016997.75
600580,卧龙电驱,64890361406.939995
600582,天地科技,22348380016.800003
600583,海油工程,25024868168.0
600584,长电科技,152118132595.7
600585,海螺水泥,103760344496.81999
600588,用友网络,34853373571.799995
600589,大位科技,17741805185.5
600590,泰豪科技,12051049567.499998
600595,XD中孚实,27895019593.440002
600596,新安股份,16195164588.0
600598,北大荒,25349715502.34
600600,青岛啤酒,82138188235.40999
600601,方正科技,54618434095.86
600602,云赛智联,26177269928.7
600606,绿地控股,19675905639.6
600611,大众交通,11607843262.24
600612,老凤祥,18811314793.440002
600618,氯碱化工,12084379749.199999
600619,海立股份,17313045268.78
600621,华鑫股份,13950825689.8
600623,华谊集团,18489860448.8
600629,华建集团,16980926532.5
600633,浙数文化,15597316005.599998
600635,大众公用,16326963752.75
600637,东方明珠,33013856202.94
600639,浦东金桥,10932301577.82
600641,先导基电,25982000844.800003
600642,申能股份,49038675347.520004
600648,外高桥,12919166071.0
600651,飞乐音响,15844417054.8
600655,豫园股份,17821734394.14
600660,福耀玻璃,135993735452.52
600662,外服控股,10161385318.75
600663,陆家嘴,35346778826.58
600666,奥瑞德,12931802751.800001
600667,太极实业,28152157715.88
600673,东阳光,117884271661.03
600674,川投能源,74776468741.52
600675,中华企业,14208418027.85
600683,京投发展,11830218224.09
600685,中船防务,40482822665.92
600688,上海石化,28886771950.0
600690,海尔智家,188115250779.0
600699,均胜电子,43700714465.340004
600702,舍得酒业,14222114488.460001
600703,三安光电,82767820680.93
600704,物产中大,25959323047.8
600707,彩虹股份,39902893819.840004
600710,苏美达,14962281019.3
600711,盛屯矿业,37859991499.75
600717,天津港,12675724546.439999
600720,中交设计,13721681478.7
600726,华电能源,72826566494.1
600728,佳都科技,10471062371.51
600732,爱旭股份,26486796536.730003
600733,北汽蓝谷,40176741500.22
600737,中粮糖业,27462811247.52
600739,辽宁成大,16490271816.48
600741,华域汽车,52429799853.92
600744,华银电力,17995761067.64
600750,华润江中,15121240145.310001
600754,锦江酒店,21432598724.4
600755,厦门国贸,12569212050.36
600760,中航沈飞,121342053759.2
600761,安徽合力,15720727231.650002
600763,通策医疗,16361835899.86
600764,中国海防,14717134584.06
600765,中航重机,22355915803.2
600773,西藏城投,17347428548.95
600775,南京熊猫,10125330901.32
600776,东方通信,18689280952.32
600779,水井坊,17184487729.5
600783,鲁信创投,16323799317.42
600787,中储股份,10286177218.68
600795,国电电力,91318369699.84001
600801,华新建材,38648529114.91
600803,新奥股份,60182062480.079994
600808,马钢股份,23102043558.0
600809,山西汾酒,153508098054.26
600816,建元信托,30320900622.32
600820,隧道股份,17606938126.399998
600821,金开新能,16289450610.84
600827,百联股份,14487445110.039999
600835,上海机电,23696869766.36
600839,四川长虹,34021719916.14
600845,宝信软件,58994504381.100006
600848,上海临港,22576258685.8
600850,电科数字,16045888300.19
600859,王府井,12115980750.720001
600862,中航高科,25381354729.539997
600863,华能蒙电,56491716727.600006
600864,哈投股份,11463943565.199999
600867,通化东宝,16001294912.93
600869,远东股份,47005891160.28
600871,石化油服,44549057707.55
600872,中炬高新,14970732454.44
600873,梅花生物,27397440920.5
600875,东方电气,123878466877.31999
600877,电科芯片,18317400341.24
600879,航天电子,68427468187.159996
600884,杉杉股份,33853663588.149998
600885,宏发股份,55047929713.409996
600886,国投电力,112303054495.86
600887,伊利股份,165661195868.73
600888,新疆众和,17876019272.99
600893,航发动力,118459007936.71999
600895,张江高科,58075858125.0
600900,长江电力,667982343646.8
600901,江苏金租,36315002522.37
600903,贵州燃气,10626086929.919998
600905,三峡能源,118352871587.87999
600906,财达证券,21579250000.0
600908,无锡银行,11873227969.95
600909,华安证券,37631327492.22
600916,中国黄金,13238400000.0
600918,中泰证券,43313325248.119995
600919,江苏银行,206452400208.75
600925,苏能股份,31964444444.960003
600926,杭州银行,116056530793.48
600927,永安期货,20174000006.16
600928,西安银行,15422222224.15
600930,华电新能,265302857141.04
600933,爱柯迪,16914788868.1
600938,中国海油,1626475025332.5
600941,中国移动,2108631249760.8
600956,新天绿能,41065506964.3
600958,东方证券,78424036045.15999
600959,江苏有线,17702540608.44
600961,株冶集团,27605014648.190002
600967,内蒙一机,21782971737.600002
600968,海油发展,39643906376.1
600970,中材国际,22809772438.8
600977,中国电影,26418050000.0
600985,淮北矿业,40587408744.63
600986,浙文互联,12702174489.480001
600988,赤峰黄金,65317132187.86
600989,宝丰能源,182087328800.0
600993,马应龙,10073729432.67
600995,XD南网储,46437964346.65
600996,贵广网络,11707450629.060001
600998,九州通,23699610099.8
600999,招商证券,149928122135.44
601000,唐山港,26133345187.74
601001,晋控煤业,30076389000.0
601003,柳钢股份,10299807124.609999
601005,重庆钢铁,11418775259.43
601006,大秦铁路,103757965237.4
601009,南京银行,132166533849.04999
601012,隆基绿能,108442125375.84
601016,节能风电,32656699382.659996
601018,宁波港,67506727744.53
601019,山东出版,14733514000.0
601020,华钰矿业,20269527334.56
601021,春秋航空,47957904395.46
601022,宁波远洋,10730793338.800001
601026,道生天合,11928546000.0
601033,永兴股份,12852000000.0
601038,一拖股份,14405132425.5
601058,赛轮轮胎,41462944265.99
601059,信达证券,55260720000.0
601061,中信金属,65660000000.0
601066,中信建投,180730988770.09998
601068,中铝国际,16433099468.5
601069,西部黄金,25143575794.8
601077,渝农商行,76091900000.0
601083,锦江航运,14740026800.0
601088,中国神华,1011595215938.6
601096,宏盛华源,13750297152.32
601098,中南传媒,19594360000.0
601099,太平洋,22698333512.1
601100,恒立液压,147892555417.6
601101,昊华能源,16977575547.539999
601106,中国一重,26471042098.22
601107,四川成渝,19326939200.0
601108,财通证券,36128484985.86
601111,中国国航,120045136480.0
601112,振石股份,32649273044.920002
601117,中国化学,47509862740.35999
601118,海南橡胶,26275686673.579998
601126,四方股份,67523200775.0
601127,赛力斯,144288624673.38
601128,常熟银行,23182485264.030003
601133,柏诚股份,14990443057.359999
601136,首创证券,39934006818.0
601137,博威合金,19188352323.64
601138,工业富联,1424805825991.2
601139,深圳燃气,18612527869.94
601155,新城控股,28646410271.2
601156,东航物流,26274044451.8
601158,重庆水务,20448108008.04
601162,天风证券,33546370829.22
601163,三角轮胎,11464000000.0
601166,兴业银行,381566316992.79004
601168,西部矿业,73992150000.0
601169,北京银行,106772070573.6
601179,中国西电,84372023513.92001
601186,中国铁建,84872134375.0
601187,厦门银行,18711416725.920002
601198,东兴证券,42668280864.0
601200,上海环境,10244812210.11
601208,东材科技,52499207547.71
601211,国泰海通,264257598176.71002
601212,白银有色,46353888438.86
601216,君正集团,43371409384.6
601222,林洋能源,13165870006.2
601225,陕西煤业,243247550000.0
601228,广州港,23161711247.57
601229,上海银行,127596980418.72
601231,环旭电子,103137666217.26001
601233,桐昆股份,46985279427.50001
601236,XD红塔证,32168492400.440002
601238,广汽集团,62100131331.0
601288,农业银行,2169894810012.6
601298,青岛港,57316413000.0
601311,骆驼股份,10300222916.04
601318,中国平安,951918739677.1499
601319,中国人保,300280896058.57
601326,秦港股份,18382585480.0
601328,交通银行,581433700187.34
601330,绿色动力,13275825886.08
601333,广深铁路,21604787850.0
601336,新华保险,181089680130.0
601339,百隆东方,10856879560.0
601360,三六零,71535481523.38
601369,陕鼓动力,15080401805.0
601375,中原证券,18107250330.0
601377,兴业证券,49743286813.439995
601390,中国中铁,116518967504.88
601398,工商银行,2516228175048.3
601399,国机重装,28493545765.5
601456,国联民生,49761992980.56
601512,中新集团,13070320800.0
601519,大智慧,20010949600.0
601555,东吴证券,38904943213.71
601567,三星电气,23326476040.0
601568,北元化工,14816388895.52
601577,长沙银行,37722174212.520004
601598,中国外运,43472932435.619995
601600,中国铝业,194537374848.18
601601,中国太保,308620553876.4
601606,长城军工,25507324248.0
601607,上海医药,60372130250.52
601608,中信重工,26607205468.97
601609,金田股份,22627873946.37
601611,中国核建,38215417808.159996
601615,明阳智能,40322486267.98
601618,中国中冶,58026133676.00001
601619,嘉泽新能,15903948032.7
601628,中国人寿,936692323700.0
601633,长城汽车,144285728090.76
601636,旗滨集团,20651403021.440002
601658,邮储银行,592068613715.5599
601665,齐鲁银行,37230747276.25
601666,平煤股份,19804298598.3
601668,中国建筑,195858650704.55997
601669,中国电建,91470906063.54
601677,明泰铝业,23452855605.219997
601678,滨化股份,11189189341.44
601688,华泰证券,162934891337.3
601689,拓普集团,113567555153.0
601696,中银证券,31558080000.0
601698,中国卫通,133448335165.08
601699,潞安环能,48191602211.99999
601702,华峰铝业,18013492024.0
601717,中创智领,32637110720.4
601727,上海电气,130537021742.40001
601728,中国电信,544467475259.05
601766,中国中车,165018468506.0
601777,千里科技,51133641803.01
601778,晶科科技,23563767919.120003
601788,光大证券,64827674204.34
601799,星宇股份,38526726446.340004
601800,中国交建,103669483713.25
601801,皖新传媒,10807780428.24
601808,中海油服,62603287040.0
601811,新华文轩,15731472750.0
601816,京沪高铁,240714342500.4
601818,光大银行,181983497267.88
601825,沪农商行,80724000004.65
601827,三峰环境,13709853060.000002
601828,美凯龙,10492387773.93
601838,成都银行,78580591500.23999
601857,中国石油,1994928658216.2
601858,中国科传,19438395000.0
601865,福莱特,27809989481.489998
601866,中远海发,33258092666.4
601868,中国能建,129623736901.99
601869,长飞光纤,295570402607.08
601872,招商轮船,128465907566.81999
601877,正泰电器,64146723933.6
601878,浙商证券,42673522641.869995
601880,辽港股份,37714827540.799995
601881,中国银河,132852987410.40001
601882,海天精工,11635380000.0
601886,江河集团,10038398251.6
601888,中国中免,114382705252.2
601898,中煤能源,212403787668.0
601899,紫金矿业,816069031749.1799
601900,南方传媒,10283771296.04
601901,方正证券,56719178611.549995
601916,浙商银行,81295322450.48
601918,新集能源,25257782550.0
601919,中远海控,217746872512.92
601921,浙版传媒,16244444450.13
601928,凤凰传媒,22446018000.0
601929,吉视传媒,10015692042.16
601933,永辉超市,33033134654.52
601939,建设银行,2650011864179.7
601952,苏垦农发,11864580000.0
601958,金钼股份,80697376044.0
601963,重庆银行,41224784151.45
601965,中国汽研,15386861966.579998
601966,玲珑轮胎,17444951981.36
601969,海南矿业,19301818667.19
601975,招商南油,23167706156.100002
601985,中国核电,182438178396.37997
601988,中国银行,1891386857348.2002
601990,南京证券,29697487616.25
601991,大唐发电,149164086662.24
601992,金隅集团,16870878391.720001
601995,中金公司,161906195352.72
601997,贵阳银行,21608130629.16
601998,中信银行,411217749130.96
603000,人民网,19161626000.48
603002,宏昌电子,18723636183.59
603005,晶方科技,29002075765.82
603009,北特科技,18195856981.95
603011,合锻智能,11198486998.050001
603014,威高血净,14203638244.0
603019,中科曙光,130992756141.51999
603025,大豪科技,17419814458.8
603026,石大胜华,20668504063.48
603027,千禾味业,10025103098.24
603031,安孚科技,19484850914.0
603033,三维股份,10538491521.880001
603039,泛微网络,11078085647.460001
603040,新坐标,11920787074.56
603049,中策橡胶,40803498002.68
603050,科林电气,10038614713.77
603052,可川科技,16882570787.7
603057,紫燕食品,10864440000.0
603061,金海通,25537980000.0
603063,禾望电气,27678045413.7
603067,振华股份,28966843989.36
603075,热威股份,10210996526.07
603077,和邦生物,22167562552.280003
603078,江化微,12405950268.16
603083,剑桥科技,68798561268.57
603087,甘李药业,31412268319.71
603092,德力佳,27156006789.0
603093,南华期货,14770778297.939999
603099,长白山,10406717410.6
603103,横店影视,13267464000.0
603112,华翔股份,11430982859.17
603115,海星股份,26312837712.0
603118,共进股份,10179483929.58
603119,浙江荣泰,32901596573.44
603124,江南新材,19630420853.309998
603125,XD常青科,10238311923.75
603127,昭衍新药,27358703512.2
603129,春风动力,35235037901.909996
603132,金徽股份,16723800000.0
603156,养元饮品,55527829557.96
603160,汇顶科技,30580808567.4
603162,海通发展,15503569520.15
603163,圣晖集成,11162000000.0
603169,兰石重装,10750781497.539999
603171,税友股份,20040935400.0
603175,超颖电子,40468915124.6
603179,新泉股份,38830980600.5
603185,弘元绿能,13053597686.22
603186,华正新材,19877901872.04
603194,中力股份,13593900000.0
603195,公牛集团,76854234460.38
603196,璞源材料,10634660976.0
603198,迎驾贡酒,28520000000.0
603202,天有为,10470400000.0
603203,快克智能,18311290961.34
603218,日月股份,12498039362.5
603220,中贝通信,12979595488.199999
603225,新凤鸣,29289041398.800003
603226,菲林格尔,18428693356.8
603228,景旺电子,78857504233.71
603233,大参林,18574611972.77
603235,天新药业,10633676200.000002
603236,移远通信,22280410864.789997
603248,锡华科技,12581000000.0
603256,宏和科技,176394356774.99997
603259,药明康德,299837756505.94995
603260,合盛硅业,46377978295.43
603262,技源集团,10860271500.0
603267,鸿远电子,15713500656.0
603268,松发股份,134841106286.7
603281,江瀚新材,13406400023.94
603283,赛腾股份,18415428581.030003
603288,海天味业,205925719779.36
603290,斯达半导,33224548672.84
603296,华勤技术,112205300278.4
603297,永新光学,15327014472.0
603298,杭叉集团,33740758382.239998
603300,海南华铁,11289290204.060001
603301,振德医疗,22342399970.75
603303,得邦照明,12019003290.0
603305,旭升集团,18017496388.04
603306,华懋科技,37529519909.4
603308,应流股份,46114135079.35
603317,天味食品,15544835992.4
603319,美湖股份,10862964186.34
603327,福蓉科技,10695049252.800001
603328,依顿电子,12450579359.17
603337,杰克科技,20252260984.41
603338,浙江鼎力,26330089707.999996
603341,龙旗科技,18860296341.96
603345,安井食品,32305696178.76
603355,莱克电气,16175522543.18
603358,华达科技,17667037088.36
603360,百傲化学,16596255869.0
603369,今世缘,36755665090.76
603376,大明电子,11748029370.0
603379,三美股份,35804595520.05
603392,万泰生物,42369802862.04
603393,新天然气,11530660094.4
603406,天富龙,11804295100.0
603407,长裕集团,23770968462.68
603435,C嘉德,35264067072.0
603444,吉比特,23802379770.399998
603456,九洲药业,11162547651.4
603459,红板科技,76732115258.40001
603486,科沃斯,35534266732.8
603501,豪威集团,127419093284.01
603505,金石资源,16210541338.38
603515,欧普照明,14329049256.720001
603516,淳中科技,23138028198.57
603529,XD爱玛科,17748411481.9
603530,神马电力,24260673115.0
603533,掌阅科技,10836362856.15
603538,美诺华,11108367546.000002
603556,海兴电力,13138857873.4
603565,XD中谷物,21651650591.93
603568,伟明环保,30823414857.26
603583,捷昌驱动,10026187120.45
603588,高能环境,18766248510.239998
603589,口子窖,12883493426.880001
603596,伯特利,30133756202.22
603599,广信股份,10113092422.95
603601,再升科技,25348546146.49
603605,珀莱雅,22883455293.81
603606,东方电缆,36250333047.6
603612,索通发展,10554833486.210001
603613,国联股份,17228059108.829998
603618,杭电股份,26002636917.76
603619,中曼石油,11748020294.009998
603626,科森科技,14371383971.0
603629,利通电子,56674236000.0
603638,艾迪精密,19206462399.1
603650,彤程新材,34814848634.700005
603658,安图生物,18645590179.84
603659,璞泰来,64925167919.64
603662,柯力传感,17742831060.24
603663,三祥新材,26159924550.0
603667,五洲新春,28081204363.38
603678,火炬电子,22499057312.61
603688,石英股份,37597890039.49
603690,至纯科技,10680872932.500002
603693,江苏新能,17357035383.6
603698,航天工程,18609572800.0
603699,纽威股份,44276406361.89
603707,健友股份,12957521180.400002
603712,七一二,11888800000.0
603728,鸣志电器,26536206375.0
603730,岱美股份,27845674015.68
603733,仙鹤股份,16440432980.16
603737,三棵树,26708992522.6
603738,泰晶科技,17866590879.6
603757,大元泵业,10875705199.7
603766,XD隆鑫通,27127287838.499996
603773,沃格光电,24718782263.670002
603778,国晟科技,11669544681.599998
603786,科博达,20370531948.0
603799,华友钴业,105230441533.56001
603800,洪田股份,12652640000.0
603806,福斯特,47113935043.14
603816,顾家家居,23255292502.89
603823,百合花,11200291237.6
603826,坤彩科技,21687120000.0
603833,欧派家居,23391470092.8
603858,步长制药,15713069785.800001
603859,能科科技,10796062568.119999
603868,飞科电器,16247880000.0
603871,嘉友国际,16142502164.400002
603876,鼎胜新材,24848605275.62
603881,数据港,26048349983.74
603882,金域医学,12049347732.75
603885,吉祥航空,25509181530.24
603888,新华网,12300476802.640001
603893,瑞芯微,80835173146.0
603897,长城科技,10133927580.29
603899,晨光股份,20749462593.81
603906,龙蟠科技,19915031507.96
603915,国茂股份,11253819788.0
603919,金徽酒,10657532536.97
603920,世运电路,48394980009.72
603927,中科软,12465600000.0
603929,亚翔集成,33996782400.000004
603931,格林达,12446456160.599998
603936,博敏电子,15268933774.64
603938,三孚股份,16112317568.669998
603939,益丰药房,25448115027.69
603950,长源东谷,23888439960.0
603979,金诚信,44862898263.36
603985,恒润股份,10377797390.619999
603986,兆易创新,341072320362.48
603989,艾华集团,14507611306.8
603991,至正股份,16394914465.6
603992,松霖科技,12905808216.599998
603993,洛阳钼业,395152908950.72
603997,继峰股份,17849876041.920002
605006,山东玻纤,12542067316.56
605020,永和股份,17143076343.88
605060,联德股份,12628674080.0
605090,九丰能源,26584806652.879997
605099,共创草坪,16946905456.2
605111,新洁能,28417054234.14
605117,德业股份,153548913752.36002
605118,力鼎光电,14924806850.0
605123,派克新材,13207627228.000002
605133,嵘泰股份,10773504691.2
605168,三人行,10814911381.8
605196,华通线缆,20704592774.120003
605198,安德利,18129699000.0
605222,起帆电缆,12684390205.44
605255,天普股份,12541843200.0
605289,罗曼股份,18008039000.0
605296,神农集团,14089924623.3
605318,法狮龙,11817271341.72
605358,立昂微,39148040101.1
605376,博迁新材,46303200000.0
605389,长龄液压,15856061618.15
605488,福莱新材,11248126896.96
605499,东鹏饮料,103676284565.1
605507,国邦医药,12159999360.0
605589,圣泉集团,38595315508.8
605598,上海港湾,11851929774.93
605599,菜百股份,12288889240.000002
688001,华兴源创,34457299780.33
688002,睿创微纳,61817150960.24
688003,天准科技,19783770105.0
688005,容百科技,22971276605.8
688006,杭可科技,23416442776.08
688008,澜起科技,315083165413.8
688009,中国通号,50725233010.0
688012,中微公司,281720737088.0
688016,心脉医疗,12639297477.18
688017,绿的谐波,56847005160.0
688018,乐鑫科技,29956866413.239998
688019,安集科技,52757310506.079994
688020,方邦股份,12770295000.0
688025,杰普特,38657550828.33
688027,国盾量子,58970211873.3
688028,沃尔德,19576575810.0
